#ID Energy/atom
AIMD/Mo_100.json -517.1259704 54
AIMD/Mo_101.json -523.24648262 54
AIMD/Mo_102.json -522.89578458 54
AIMD/Mo_103.json -520.44327063 54
AIMD/Mo_104.json -519.0050676 54
AIMD/Mo_105.json -519.02588491 54
AIMD/Mo_106.json -514.86835793 54
AIMD/Mo_107.json -523.20261406 54
AIMD/Mo_108.json -527.59603065 54
AIMD/Mo_109.json -523.36307163 54
AIMD/Mo_110.json -520.9248516 54
AIMD/Mo_111.json -522.11996057 54
AIMD/Mo_112.json -513.65637732 54
AIMD/Mo_113.json -513.51116377 54
AIMD/Mo_114.json -515.2539115 54
AIMD/Mo_115.json -519.5100381 54
AIMD/Mo_116.json -524.67787376 54
AIMD/Mo_117.json -515.68246322 54
AIMD/Mo_118.json -520.91866518 54
AIMD/Mo_119.json -521.54389883 54
AIMD/Mo_120.json -516.76525932 54
AIMD/Mo_121.json -523.24479982 54
AIMD/Mo_122.json -528.30209549 54
AIMD/Mo_123.json -523.6315994 54
AIMD/Mo_124.json -518.97724034 54
AIMD/Mo_125.json -517.53966701 54
AIMD/Mo_126.json -529.01813221 54
AIMD/Mo_127.json -518.72932625 54
AIMD/Mo_128.json -529.99407339 54
AIMD/Mo_21.json -581.6806102 54
AIMD/Mo_22.json -582.7571641 54
AIMD/Mo_23.json -582.92646384 54
AIMD/Mo_24.json -582.71802389 54
AIMD/Mo_25.json -582.41805119 54
AIMD/Mo_26.json -582.45661226 54
AIMD/Mo_27.json -582.32287505 54
AIMD/Mo_28.json -582.26544617 54
AIMD/Mo_29.json -582.42044589 54
AIMD/Mo_30.json -582.07978734 54
AIMD/Mo_31.json -582.3134499 54
AIMD/Mo_32.json -581.70508512 54
AIMD/Mo_33.json -582.23432408 54
AIMD/Mo_34.json -582.00942443 54
AIMD/Mo_35.json -581.66283144 54
AIMD/Mo_36.json -582.72542051 54
AIMD/Mo_37.json -581.79418416 54
AIMD/Mo_38.json -582.04302919 54
AIMD/Mo_39.json -582.49943769 54
AIMD/Mo_40.json -582.55898001 54
AIMD/Mo_41.json -582.52191559 54
AIMD/Mo_42.json -582.23418711 54
AIMD/Mo_43.json -583.01913659 54
AIMD/Mo_44.json -581.69583953 54
AIMD/Mo_45.json -582.65692173 54
AIMD/Mo_46.json -582.95911695 54
AIMD/Mo_47.json -583.12693565 54
AIMD/Mo_48.json -583.11619283 54
AIMD/Mo_49.json -582.85598219 54
AIMD/Mo_50.json -582.30505086 54
AIMD/Mo_51.json -582.79869466 54
AIMD/Mo_52.json -582.6542657 54
AIMD/Mo_53.json -582.13968895 54
AIMD/Mo_54.json -582.08916641 54
AIMD/Mo_55.json -582.58186749 54
AIMD/Mo_56.json -562.90430391 54
AIMD/Mo_57.json -557.32126343 54
AIMD/Mo_58.json -558.46632896 54
AIMD/Mo_59.json -558.22268268 54
AIMD/Mo_60.json -561.90234707 54
AIMD/Mo_61.json -556.64457918 54
AIMD/Mo_62.json -557.67288027 54
AIMD/Mo_63.json -563.151065 54
AIMD/Mo_64.json -563.43893699 54
AIMD/Mo_65.json -560.60651146 54
AIMD/Mo_66.json -562.46017964 54
AIMD/Mo_67.json -561.80815066 54
AIMD/Mo_68.json -560.99728175 54
AIMD/Mo_69.json -560.07143538 54
AIMD/Mo_70.json -559.89540267 54
AIMD/Mo_71.json -559.82209192 54
AIMD/Mo_72.json -556.61337761 54
AIMD/Mo_73.json -559.64922366 54
AIMD/Mo_74.json -561.04779482 54
AIMD/Mo_75.json -562.33461947 54
AIMD/Mo_76.json -563.00443753 54
AIMD/Mo_77.json -559.65901664 54
AIMD/Mo_78.json -563.07685552 54
AIMD/Mo_79.json -556.62861052 54
AIMD/Mo_80.json -563.37591595 54
AIMD/Mo_81.json -560.15814187 54
AIMD/Mo_82.json -553.82445181 54
AIMD/Mo_83.json -561.06698975 54
AIMD/Mo_84.json -558.46235851 54
AIMD/Mo_85.json -561.02535932 54
AIMD/Mo_86.json -561.84707684 54
AIMD/Mo_87.json -559.0480251 54
AIMD/Mo_88.json -558.89543341 54
AIMD/Mo_89.json -559.28091249 54
AIMD/Mo_90.json -558.13967483 54
AIMD/Mo_91.json -558.93596175 54
AIMD/Mo_92.json -563.73302562 54
AIMD/Mo_93.json -517.13394194 54
AIMD/Mo_94.json -527.94351213 54
AIMD/Mo_95.json -518.38957756 54
AIMD/Mo_96.json -514.37745977 54
AIMD/Mo_97.json -508.05017259 54
AIMD/Mo_98.json -517.94847185 54
AIMD/Mo_99.json -520.74419373 54
AIMD/test_10.json -562.27809947 54
AIMD/test_11.json -582.53992422 54
AIMD/test_12.json -555.80234824 54
AIMD/test_13.json -582.12377558 54
AIMD/test_14.json -582.30297919 54
AIMD/test_3.json -526.30686678 54
AIMD/test_4.json -515.43206001 54
AIMD/test_5.json -582.77066268 54
AIMD/test_6.json -522.70487925 54
AIMD/test_7.json -520.73301375 54
AIMD/test_8.json -557.03066836 54
AIMD/test_9.json -581.54348734 54
#ID Energy/atom
Elastic/Mo_138.json -585.34815718 54
Elastic/Mo_139.json -584.89744693 54
Elastic/Mo_140.json -580.51361993 54
Elastic/Mo_141.json -576.11817186 54
Elastic/Mo_142.json -585.4700959 54
Elastic/Mo_143.json -579.43061648 54
Elastic/Mo_144.json -584.08330531 54
Elastic/Mo_145.json -584.88743189 54
Elastic/Mo_146.json -585.81199081 54
Elastic/Mo_147.json -585.47889235 54
Elastic/Mo_148.json -585.80260196 54
Elastic/Mo_149.json -570.18264651 54
Elastic/Mo_150.json -576.14599007 54
Elastic/Mo_151.json -584.09194507 54
Elastic/Mo_152.json -579.43794073 54
Elastic/Mo_153.json -583.08771173 54
Elastic/Mo_154.json -583.05874403 54
Elastic/Mo_155.json -576.13980886 54
Elastic/Mo_156.json -585.47598642 54
Elastic/Mo_157.json -585.3157208 54
Elastic/Mo_158.json -585.45089329 54
Elastic/Mo_159.json -584.91157016 54
Elastic/Mo_160.json -570.1537531 54
Elastic/Mo_161.json -583.54240174 54
Elastic/Mo_162.json -585.43481406 54
Elastic/Mo_163.json -585.81459955 54
Elastic/Mo_164.json -584.8848952 54
Elastic/Mo_165.json -583.53816357 54
Elastic/Mo_166.json -579.42865656 54
Elastic/Mo_167.json -584.11141921 54
Elastic/Mo_168.json -570.18060691 54
Elastic/Mo_169.json -583.0915052 54
Elastic/Mo_170.json -585.47119933 54
Elastic/Mo_171.json -585.80822821 54
Elastic/Mo_172.json -582.13690657 54
Elastic/Mo_173.json -580.51268675 54
Elastic/Mo_174.json -585.44102142 54
Elastic/Mo_175.json -585.46458182 54
Elastic/Mo_176.json -584.1574733 54
Elastic/Mo_177.json -583.08929354 54
Elastic/Mo_178.json -582.14866606 54
Elastic/Mo_179.json -584.08085332 54
Elastic/Mo_180.json -584.89262844 54
Elastic/Mo_181.json -584.89503963 54
Elastic/Mo_182.json -584.16124264 54
Elastic/Mo_183.json -583.56276768 54
Elastic/Mo_184.json -585.79366185 54
Elastic/Mo_185.json -576.11243622 54
Elastic/Mo_186.json -584.08112887 54
Elastic/Mo_187.json -585.34968153 54
Elastic/Mo_188.json -580.51421435 54
Elastic/Mo_189.json -585.81251336 54
Elastic/Mo_190.json -583.03213672 54
Elastic/Mo_191.json -585.4604057 54
Elastic/Mo_192.json -21.69715587 2
Elastic/Mo_193.json -585.909542 54
Elastic/test_17.json -583.08981687 54
Elastic/test_18.json -576.14699166 54
Elastic/test_19.json -584.16524363 54
Elastic/test_20.json -582.13891579 54
Elastic/test_21.json -584.09817113 54
Elastic/test_22.json -576.1079751 54
#ID Energy/atom
Surface/Mo_129.json -208.29086882 20
